Date,Open,Close,sma_20,mad,sigma,z,regime,days_in,p_up,base_p_up,price_vel_5,dmad_5,mad_price_contrib_5,mad_sma_contrib_5,price_share_5,sig_cross_up,sig_rollback
2007-01-08,98.4849,98.7436,98.9644,-0.2236,1.1586,-0.193,-1.0,2.0,0.6882,0.5478,-0.007172,-0.8799,-0.724,-0.1622,-0.817,False,False
2007-01-09,98.8275,98.6597,98.9886,-0.3334,1.1597,-0.2875,-1.0,3.0,0.6411,0.5478,-0.003884,-0.5099,-0.3912,-0.1206,-0.7643,False,False
2007-01-10,98.317,98.9884,99.0202,-0.0322,1.1598,-0.0277,-1.0,4.0,0.7617,0.5478,0.001202,0.0361,0.1201,-0.0841,0.5883,False,False
2007-01-11,99.0164,99.422,99.0592,0.3649,1.1594,0.3147,1.0,1.0,0.3314,0.4084,0.003459,0.2623,0.3435,-0.0821,0.8071,True,False
2007-01-12,99.415,100.1773,99.1398,1.0356,1.1574,0.8948,1.0,2.0,0.5234,0.4084,0.019212,1.7158,1.8654,-0.1819,0.9111,False,False
2007-01-16,100.0584,99.9815,99.2054,0.7762,1.1546,0.6723,1.0,3.0,0.4473,0.4084,0.012536,0.9998,1.2285,-0.2411,0.836,False,False
2007-01-17,99.9046,100.0235,99.2297,0.7936,1.1518,0.689,1.0,4.0,0.453,0.4084,0.013824,1.127,1.3527,-0.241,0.8488,False,False
2007-01-18,100.1283,99.6877,99.2367,0.4524,1.1481,0.3941,1.0,5.0,0.3559,0.4084,0.007065,0.4846,0.6984,-0.2171,0.7628,False,False
2007-01-19,99.6878,99.8836,99.2671,0.6172,1.1463,0.5384,1.0,6.0,0.4025,0.4084,0.004642,0.2523,0.4592,-0.2081,0.6882,False,False
2007-01-22,100.0584,99.5759,99.2727,0.3045,1.1451,0.2659,1.0,7.0,0.3167,0.4084,-0.006004,-0.7311,-0.6021,-0.1334,-0.8186,False,False
2007-01-23,99.4919,99.8696,99.2958,0.5746,1.1446,0.502,1.0,8.0,0.3905,0.4084,-0.001119,-0.2016,-0.1114,-0.0904,-0.552,False,False
2007-01-24,99.9885,100.6738,99.3772,1.2879,1.1457,1.1241,2.0,1.0,0.031,0.1155,0.006502,0.4943,0.6377,-0.1466,0.8131,False,False
2007-01-25,100.611,99.492,99.43,0.0623,1.1458,0.0543,1.0,1.0,0.2605,0.4124,-0.001963,-0.3902,-0.1966,-0.1944,-0.5029,False,True
2007-01-26,99.7088,99.401,99.4493,-0.0485,1.1425,-0.0425,-1.0,1.0,0.7605,0.5518,-0.004831,-0.6657,-0.4857,-0.1833,-0.726,False,False
2007-01-29,99.443,99.345,99.4332,-0.0887,1.1407,-0.0778,-1.0,2.0,0.7457,0.5518,-0.002318,-0.3932,-0.2326,-0.1616,-0.5901,False,False
2007-01-30,99.5549,99.8626,99.4535,0.4097,1.1389,0.3597,1.0,1.0,0.3441,0.4104,-7e-05,-0.1649,-0.007,-0.1579,-0.0423,True,False
2007-01-31,99.7507,100.534,99.5279,1.0007,1.1378,0.8795,1.0,2.0,0.5241,0.4104,-0.001389,-0.2872,-0.1377,-0.1499,-0.4788,False,False
2007-02-01,100.8138,101.1355,99.6412,1.4774,1.1392,1.2969,2.0,1.0,0.0628,0.1155,0.016519,1.4152,1.601,-0.2088,0.8846,False,False
2007-02-02,101.2194,101.2753,99.751,1.5051,1.1408,1.3193,2.0,2.0,0.0687,0.1155,0.018856,1.5536,1.8228,-0.298,0.8595,False,False
2007-02-05,101.1984,101.3033,99.9018,1.3835,1.1422,1.2113,2.0,3.0,0.0444,0.1155,0.019712,1.4723,1.9063,-0.4626,0.8047,False,False
2007-02-06,101.3872,101.3312,100.0311,1.283,1.1424,1.1231,2.0,4.0,0.0309,0.1155,0.014707,0.8733,1.4308,-0.5701,0.7151,False,False
2007-02-07,101.4921,101.5551,100.1759,1.358,1.1436,1.1875,2.0,5.0,0.0403,0.1155,0.010157,0.3574,0.9918,-0.638,0.6085,False,False
2007-02-08,101.2544,101.4222,100.2976,1.1088,1.1415,0.9714,1.0,1.0,0.56,0.4124,0.002835,-0.3686,0.2796,-0.6472,0.3017,False,True
2007-02-09,101.4501,100.6669,100.3599,0.305,1.1364,0.2684,1.0,2.0,0.3166,0.4124,-0.006008,-1.2001,-0.6026,-0.6048,-0.4991,False,False
2007-02-12,100.6669,100.3242,100.3672,-0.0429,1.1335,-0.0378,-1.0,1.0,0.768,0.5558,-0.009665,-1.4264,-0.9764,-0.4639,-0.6779,False,False
2007-02-13,100.548,101.1704,100.4266,0.7352,1.1254,0.6533,1.0,1.0,0.4457,0.4124,-0.001587,-0.5479,-0.1578,-0.3909,-0.2876,True,False
2007-02-14,101.2683,101.8348,100.5172,1.2938,1.124,1.1511,2.0,1.0,0.0345,0.1155,0.002754,-0.0642,0.2711,-0.3351,0.4472,False,False
2007-02-15,101.8768,101.9677,100.6312,1.3107,1.1223,1.1678,2.0,2.0,0.037,0.1155,0.005378,0.2019,0.5279,-0.3272,0.6174,False,False
2007-02-16,101.7159,101.9188,100.733,1.1635,1.1213,1.0376,2.0,3.0,0.0214,0.1155,0.012436,0.8585,1.214,-0.3661,0.7683,False,False
2007-02-20,101.7998,102.1355,100.8609,1.2479,1.1202,1.1141,2.0,4.0,0.0295,0.1155,0.018055,1.2908,1.7513,-0.4834,0.7837,False,False
2007-02-21,101.8348,102.0936,100.9721,1.0984,1.1207,0.9801,1.0,1.0,0.5664,0.4143,0.009125,0.3633,0.8943,-0.5343,0.626,False,True
2007-02-22,102.1426,102.0167,101.0393,0.9581,1.1208,0.8548,1.0,2.0,0.5213,0.4143,0.001786,-0.3358,0.1766,-0.5118,0.2565,False,False
2007-02-23,101.9257,101.618,101.1456,0.4649,1.1189,0.4155,1.0,3.0,0.3656,0.4143,-0.00343,-0.8458,-0.3425,-0.5062,-0.4036,False,False
2007-02-26,101.9886,101.5271,101.2519,0.271,1.1183,0.2424,1.0,4.0,0.3096,0.4143,-0.003843,-0.8924,-0.3848,-0.5111,-0.4295,False,False
2007-02-27,100.6249,97.5617,101.1627,-3.691,1.1491,-3.2121,-3.0,1.0,0.98,0.98,-0.044782,-4.939,-4.8612,-0.3093,-0.9402,False,False
2007-02-28,98.1841,98.5618,101.0977,-2.5729,1.1641,-2.2102,-3.0,2.0,0.98,0.98,-0.034594,-3.6713,-3.6755,-0.1274,-0.9665,False,False
2007-03-01,97.4498,98.268,100.9844,-2.7642,1.1814,-2.3398,-3.0,3.0,0.98,0.98,-0.036745,-3.7223,-3.9202,0.0559,-0.9859,False,False
2007-03-02,97.9463,96.9812,100.7767,-3.9136,1.2121,-3.2288,-3.0,4.0,0.98,0.98,-0.04563,-4.3785,-4.9683,0.3804,-0.9289,False,False
2007-03-05,96.4637,96.0581,100.5158,-4.6407,1.2526,-3.7049,-3.0,5.0,0.98,0.98,-0.053867,-4.9117,-5.9576,0.7663,-0.886,False,False
2007-03-06,97.0581,97.7015,100.3357,-2.6961,1.268,-2.1263,-3.0,6.0,0.98,0.98,0.001433,0.9949,0.147,0.8465,0.148,False,False
2007-03-07,97.6246,97.6036,100.1493,-2.6082,1.2814,-2.0354,-3.0,7.0,0.98,0.98,-0.009721,-0.0353,-1.0073,0.9716,-0.509,False,False
2007-03-08,98.289,98.4289,99.993,-1.5891,1.2868,-1.2349,-2.0,1.0,0.835,0.7713,0.001637,1.1751,0.166,1.0072,0.1415,False,False
2007-03-09,98.8275,98.4569,99.8448,-1.4097,1.2918,-1.0912,-2.0,2.0,0.87,0.7713,0.015216,2.504,1.5199,0.9465,0.6162,False,False
2007-03-12,98.2051,98.6038,99.7416,-1.154,1.2953,-0.8909,-1.0,1.0,0.3193,0.5578,0.026502,3.4867,2.6115,0.7852,0.7688,False,False
2007-03-13,98.0373,96.6875,99.5598,-2.9707,1.312,-2.2642,-3.0,1.0,0.98,0.98,-0.010379,-0.2745,-1.08,0.8025,-0.5737,False,False
2007-03-14,96.8133,97.4078,99.3716,-2.0161,1.3204,-1.5269,-2.0,1.0,0.7419,0.7726,-0.002006,0.5921,-0.2051,0.7984,-0.2044,False,False
2007-03-15,97.191,97.5407,99.1569,-1.657,1.3247,-1.2509,-2.0,2.0,0.832,0.7726,-0.009024,-0.0679,-0.9257,0.8572,-0.5192,False,False
2007-03-16,97.8152,97.2675,98.9219,-1.7009,1.331,-1.2779,-2.0,3.0,0.8244,0.7726,-0.01208,-0.2912,-1.2435,0.9488,-0.5672,False,False
2007-03-19,97.7801,98.4401,98.748,-0.3128,1.3316,-0.2349,-1.0,1.0,0.6794,0.5578,-0.001659,0.8412,-0.1667,1.0094,-0.1418,False,False
2007-03-20,98.3559,98.9808,98.5903,0.3946,1.3308,0.2965,1.0,1.0,0.3282,0.4143,0.023719,3.3652,2.3078,0.9795,0.702,True,False
2007-03-21,99.072,100.6097,98.5161,2.081,1.3335,1.5606,2.0,1.0,0.1747,0.1155,0.032871,4.0971,3.1163,0.8504,0.7856,False,False
2007-03-22,100.7432,100.5325,98.4419,2.0796,1.3358,1.5568,2.0,2.0,0.1724,0.1155,0.030673,3.7366,2.9141,0.7113,0.8038,False,False
2007-03-23,100.6027,100.68,98.395,2.2696,1.3391,1.6949,2.0,3.0,0.2747,0.1155,0.035083,3.9704,3.3125,0.5234,0.8635,False,False
2007-03-26,100.7572,100.5466,98.3459,2.1887,1.3427,1.6301,2.0,4.0,0.2224,0.1155,0.021398,2.5014,2.0491,0.3999,0.8367,False,False
2007-03-27,100.4904,100.3078,98.4832,1.819,1.3456,1.3518,2.0,5.0,0.0789,0.1155,0.013407,1.4244,1.2989,0.1067,0.9241,False,False
2007-03-28,99.8023,99.5777,98.534,1.048,1.3454,0.779,1.0,1.0,0.4918,0.4163,-0.010258,-1.0329,-1.0256,-0.018,-0.9827,False,True
2007-03-29,100.0831,99.6829,98.6048,1.0816,1.3458,0.8037,1.0,2.0,0.5004,0.4163,-0.008451,-0.998,-0.8431,-0.1634,-0.8376,False,False
2007-03-30,99.8725,99.704,98.7409,0.9659,1.3459,0.7177,1.0,3.0,0.4707,0.4163,-0.009694,-1.3036,-0.9694,-0.347,-0.7364,False,False
2007-04-02,99.8163,99.8163,98.9288,0.8891,1.3461,0.6605,1.0,4.0,0.4512,0.4163,-0.007263,-1.2995,-0.7251,-0.584,-0.5539,False,False
2007-04-03,100.3851,100.8906,99.0883,1.7864,1.3488,1.3245,2.0,1.0,0.0703,0.1155,0.00581,-0.0326,0.5673,-0.5997,0.4861,False,False
2007-04-04,100.8906,101.003,99.2583,1.7274,1.3513,1.2783,2.0,2.0,0.0584,0.1155,0.014314,0.6793,1.3868,-0.717,0.6592,False,False
2007-04-05,100.8766,101.2768,99.4006,1.8525,1.3543,1.3678,2.0,3.0,0.0835,0.1155,0.015989,0.7709,1.5446,-0.7858,0.6628,False,False
2007-04-09,101.5646,101.4172,99.5487,1.8424,1.3573,1.3574,2.0,4.0,0.0801,0.1155,0.017183,0.8765,1.6581,-0.7965,0.6755,False,False
2007-04-10,101.34,101.5366,99.6953,1.8134,1.3602,1.3332,2.0,5.0,0.0728,0.1155,0.017234,0.9243,1.6635,-0.7549,0.6879,False,False
2007-04-11,101.684,101.1223,99.917,1.1919,1.3609,0.8758,1.0,1.0,0.5384,0.4243,0.002297,-0.5945,0.2264,-0.8196,0.2165,False,True
2007-04-12,100.9257,101.5717,100.1252,1.424,1.3619,1.0456,2.0,1.0,0.0222,0.1155,0.00563,-0.3033,0.5519,-0.8536,0.3927,False,False
2007-04-13,101.7402,102.0351,100.35,1.6515,1.364,1.2108,2.0,2.0,0.0443,0.1155,0.007488,-0.2009,0.7309,-0.9304,0.44,False,False
2007-04-16,102.3932,103.004,100.6368,2.2982,1.3681,1.6798,2.0,3.0,0.2588,0.1155,0.015647,0.4558,1.5051,-1.0564,0.5876,False,False
2007-04-17,103.1936,103.2779,100.8787,2.3231,1.3725,1.6926,2.0,4.0,0.2695,0.1155,0.01715,0.5097,1.6469,-1.1458,0.5897,False,False
2007-04-18,102.9338,103.4043,101.0998,2.2286,1.3736,1.6224,2.0,5.0,0.2142,0.1155,0.022566,1.0367,2.1576,-1.1439,0.6535,False,False
2007-04-19,102.8987,103.3762,101.2382,2.0682,1.3749,1.5043,2.0,6.0,0.1409,0.1155,0.017766,0.6442,1.7095,-1.0766,0.6136,False,False
2007-04-20,104.0713,104.3522,101.4292,2.8011,1.3798,2.03,3.0,1.0,0.02,0.02,0.022708,1.1496,2.1582,-1.0342,0.676,False,False
2007-04-23,104.1766,103.9589,101.5931,2.2757,1.3817,1.647,2.0,1.0,0.239,0.1215,0.009271,-0.0225,0.8976,-0.9199,0.4939,False,False
2007-04-24,104.0783,104.0011,101.7658,2.1493,1.3856,1.5512,2.0,2.0,0.1763,0.1215,0.007003,-0.1738,0.6804,-0.853,0.4437,False,False
2007-04-25,104.4294,104.956,101.9982,2.8181,1.393,2.023,3.0,1.0,0.02,0.02,0.015006,0.5895,1.4368,-0.856,0.6267,False,False
2007-04-26,104.9631,105.0754,102.2731,2.6669,1.3993,1.9058,2.0,1.0,0.4732,0.1215,0.016437,0.5987,1.574,-0.985,0.6151,False,False
2007-04-27,104.6822,104.9911,102.5385,2.336,1.4038,1.6641,2.0,2.0,0.2524,0.1215,0.006123,-0.4651,0.5943,-1.0566,0.36,False,False
2007-04-30,105.0683,104.1204,102.7594,1.3072,1.4046,0.9307,1.0,1.0,0.5606,0.4263,0.001554,-0.9685,0.1531,-1.1201,0.1202,False,True
2007-05-01,104.2118,104.3873,102.9879,1.3406,1.4055,0.9539,1.0,2.0,0.5689,0.4263,0.003714,-0.8086,0.3651,-1.1707,0.2377,False,False
2007-05-02,104.5488,104.9981,103.1933,1.7189,1.4073,1.2214,2.0,1.0,0.0525,0.1175,0.000401,-1.0992,0.0394,-1.1382,0.0335,False,False
2007-05-03,105.3,105.5668,103.4215,2.0322,1.4104,1.4409,2.0,2.0,0.1162,0.1175,0.004677,-0.6347,0.4561,-1.0878,0.2954,False,False
2007-05-04,105.8477,105.9671,103.656,2.1809,1.414,1.5424,2.0,3.0,0.1639,0.1175,0.009296,-0.155,0.9009,-1.0545,0.4607,False,False
2007-05-07,105.939,105.9882,103.8845,1.9848,1.4166,1.4011,2.0,4.0,0.101,0.1175,0.017938,0.6776,1.7272,-1.0616,0.6193,False,False
2007-05-08,105.7283,105.8477,104.1001,1.6511,1.4182,1.1642,2.0,5.0,0.0424,0.1175,0.01399,0.3104,1.3569,-1.0507,0.5636,False,False
2007-05-09,105.7705,106.1356,104.3508,1.6816,1.4199,1.1843,2.0,6.0,0.0457,0.1175,0.010833,-0.0373,1.0537,-1.0906,0.4914,False,False
2007-05-10,105.8337,105.0262,104.5235,0.4787,1.4199,0.3371,1.0,1.0,0.3502,0.4303,-0.005121,-1.5536,-0.5123,-1.0493,-0.3281,False,True
2007-05-11,105.1456,105.925,104.718,1.1395,1.4189,0.8031,1.0,2.0,0.5222,0.4303,-0.000397,-1.0415,-0.0393,-1.0026,-0.0377,False,False
2007-05-14,105.925,105.6933,104.8524,0.7955,1.4181,0.561,1.0,3.0,0.4308,0.4303,-0.002782,-1.1892,-0.2768,-0.9158,-0.2321,False,False
2007-05-15,105.8126,105.7213,104.9746,0.7063,1.4171,0.4984,1.0,4.0,0.4077,0.4303,-0.001194,-0.9447,-0.1187,-0.8272,-0.1255,False,False
2007-05-16,105.8829,106.4446,105.1266,1.2382,1.4171,0.8737,1.0,5.0,0.5489,0.4303,0.002911,-0.4435,0.2867,-0.7289,0.2823,False,False
2007-05-17,106.2901,106.2339,105.2695,0.9078,1.4168,0.6407,1.0,6.0,0.4607,0.4303,0.011499,0.4291,1.1265,-0.7022,0.616,False,False
2007-05-18,106.7324,107.1607,105.4099,1.6338,1.413,1.1562,2.0,1.0,0.0398,0.1056,0.011666,0.4943,1.1343,-0.6457,0.6372,False,False
2007-05-21,107.1326,107.1045,105.5672,1.4354,1.4096,1.0183,2.0,2.0,0.0242,0.1056,0.013353,0.6398,1.2988,-0.6674,0.6606,False,False
2007-05-22,107.2169,107.0203,105.7182,1.2167,1.4051,0.8659,1.0,1.0,0.5567,0.4422,0.012287,0.5104,1.199,-0.6948,0.6331,False,True
2007-05-23,107.3924,107.0343,105.8221,1.1326,1.3859,0.8172,1.0,2.0,0.5385,0.4422,0.005541,-0.1056,0.5448,-0.6498,0.4561,False,False
2007-05-24,107.0975,106.0654,105.8716,0.1827,1.3625,0.1341,1.0,3.0,0.2944,0.4422,-0.001586,-0.7251,-0.1586,-0.5677,-0.2183,False,False
2007-05-25,106.3743,106.5077,105.9474,0.5261,1.3477,0.3904,1.0,4.0,0.3803,0.4422,-0.006093,-1.1077,-0.6099,-0.5046,-0.5472,False,False
2007-05-29,106.6833,106.894,106.0861,0.7558,1.3263,0.5698,1.0,5.0,0.4457,0.4422,-0.001966,-0.6796,-0.1955,-0.4854,-0.2871,False,False
2007-05-30,106.3462,107.7645,106.255,1.4008,1.298,1.0792,2.0,1.0,0.0299,0.1056,0.006954,0.1841,0.6809,-0.4981,0.5775,False,False
2007-05-31,107.8979,107.6522,106.3877,1.1747,1.2803,0.9175,1.0,1.0,0.5793,0.4462,0.005773,0.0421,0.5672,-0.5254,0.5191,False,True
2007-06-01,108.0454,108.1858,106.5186,1.5411,1.2749,1.2088,2.0,1.0,0.0479,0.1056,0.019992,1.3584,1.9298,-0.5981,0.7634,False,False
2007-06-04,107.8067,108.1999,106.6303,1.4507,1.2725,1.14,2.0,2.0,0.0374,0.1056,0.015887,0.9246,1.5412,-0.6311,0.7095,False,False
2007-06-05,107.9472,107.7716,106.7194,0.9763,1.2576,0.7763,1.0,1.0,0.5302,0.4482,0.008211,0.2206,0.8064,-0.5877,0.5785,False,True
2007-06-06,107.3292,106.613,106.7577,-0.1357,1.2535,-0.1082,-1.0,1.0,0.742,0.5578,-0.010685,-1.5365,-1.0815,-0.4716,-0.6964,False,False
2007-06-07,106.4164,104.6892,106.6854,-1.9068,1.2633,-1.5094,-2.0,1.0,0.7504,0.7746,-0.027524,-3.0814,-2.8843,-0.2844,-0.9103,False,False
2007-06-08,105.0262,106.0513,106.7366,-0.6462,1.2658,-0.5105,-1.0,1.0,0.5255,0.5558,-0.01973,-2.1873,-2.0257,-0.2056,-0.9079,False,False
2007-06-11,105.9741,106.2339,106.7521,-0.4878,1.2633,-0.3861,-1.0,2.0,0.5964,0.5558,-0.01817,-1.9385,-1.8597,-0.1147,-0.9419,False,False
2007-06-12,105.7916,105.0754,106.7212,-1.5663,1.2664,-1.2368,-2.0,1.0,0.8383,0.7752,-0.025018,-2.5426,-2.6062,-0.0017,-0.9994,False,False
2007-06-13,105.6721,106.6481,106.7675,-0.112,1.2595,-0.0889,-1.0,1.0,0.7419,0.5518,0.000329,0.0237,0.0329,-0.0092,0.7813,False,False
2007-06-14,106.7675,107.3292,106.8118,0.4821,1.2527,0.3849,1.0,1.0,0.3814,0.4482,0.025218,2.3889,2.4479,-0.1178,0.9541,True,False
2007-06-15,107.9893,107.94,106.8971,0.9662,1.2452,0.776,1.0,2.0,0.5309,0.4482,0.017809,1.6124,1.7328,-0.1486,0.921,False,False
2007-06-18,108.1586,107.813,106.9297,0.8193,1.2298,0.6662,1.0,3.0,0.4883,0.4482,0.014865,1.3071,1.4527,-0.1647,0.8982,False,False
2007-06-19,107.5732,108.0809,106.9785,1.02,1.2034,0.8476,1.0,4.0,0.5584,0.4482,0.028604,2.5863,2.7525,-0.2381,0.9204,False,False
2007-06-20,108.2996,106.579,106.9564,-0.3542,1.1904,-0.2975,-1.0,1.0,0.6404,0.5518,-0.000649,-0.2422,-0.0651,-0.1772,-0.2687,False,False
2007-06-21,106.5366,107.1713,106.9633,0.1941,1.1896,0.1631,1.0,1.0,0.3056,0.4482,-0.001472,-0.2881,-0.1471,-0.1414,-0.5099,True,False
2007-06-22,106.8469,106.1629,106.9682,-0.7585,1.1894,-0.6378,-1.0,1.0,0.4486,0.5518,-0.016464,-1.7247,-1.6866,-0.067,-0.9618,False,False
2007-06-25,105.9443,105.6552,106.9255,-1.2023,1.1873,-1.0126,-2.0,1.0,0.8906,0.7759,-0.020014,-2.0216,-2.0669,0.0039,-0.9981,False,False
2007-06-26,105.9231,104.5692,106.8093,-2.1422,1.1956,-1.7917,-2.0,2.0,0.6331,0.7759,-0.032492,-3.1622,-3.4302,0.1618,-0.955,False,False
2007-06-27,104.4564,106.0571,106.7239,-0.6287,1.1967,-0.5254,-1.0,1.0,0.5112,0.5498,-0.004896,-0.2745,-0.4951,0.2192,-0.6931,False,False
2007-06-28,106.043,106.043,106.6435,-0.5663,1.1958,-0.4735,-1.0,2.0,0.541,0.5498,-0.010528,-0.7603,-1.07,0.3016,-0.7801,False,False
2007-06-29,106.4097,106.0783,106.5381,-0.4335,1.1948,-0.3628,-1.0,3.0,0.6034,0.5498,-0.000797,0.3251,-0.0801,0.4054,-0.165,False,False
2007-07-02,106.3886,107.0374,106.4799,0.5208,1.1937,0.4363,1.0,1.0,0.4003,0.4482,0.013082,1.7231,1.2845,0.4163,0.7552,True,False
2007-07-03,107.3123,107.4251,106.4626,0.896,1.189,0.7535,1.0,2.0,0.5229,0.4482,0.027311,3.0382,2.6347,0.3227,0.8909,False,False
2007-07-05,107.4675,107.3124,106.4976,0.7593,1.1876,0.6393,1.0,3.0,0.4783,0.4482,0.011836,1.388,1.1608,0.2109,0.8463,False,False
2007-07-06,107.4533,107.8764,106.657,1.1304,1.1858,0.9533,1.0,4.0,0.5997,0.4482,0.01729,1.6967,1.6804,-0.0125,0.9926,False,False
2007-07-09,108.0034,107.961,106.7524,1.1195,1.1838,0.9456,1.0,5.0,0.5968,0.4482,0.017749,1.5529,1.7244,-0.1986,0.8967,False,False
2007-07-10,107.3899,106.4238,106.7619,-0.3177,1.182,-0.2688,-1.0,1.0,0.6544,0.5518,-0.005732,-0.8385,-0.5784,-0.265,-0.6858,False,False
2007-07-11,106.3039,107.1783,106.8671,0.2904,1.1809,0.2459,1.0,1.0,0.336,0.4482,-0.002297,-0.6056,-0.2296,-0.3774,-0.3783,True,False
2007-07-12,107.4463,108.8708,106.9782,1.7383,1.1804,1.4726,2.0,1.0,0.1196,0.1056,0.014522,0.9791,1.4065,-0.4415,0.7611,False,False
2007-07-13,108.9977,109.1951,107.0715,1.9448,1.1825,1.6447,2.0,2.0,0.2061,0.1056,0.012224,0.8144,1.1842,-0.3796,0.7572,False,False
2007-07-16,109.2938,109.181,107.1336,1.8753,1.1841,1.5837,2.0,3.0,0.171,0.1056,0.0113,0.7558,1.0964,-0.3491,0.7585,False,False
2007-07-17,109.2515,109.1246,107.1991,1.7645,1.1847,1.4894,2.0,4.0,0.1264,0.1056,0.025378,2.0822,2.4313,-0.4006,0.8585,False,False
2007-07-18,108.7579,108.9272,107.2415,1.5476,1.1854,1.3055,2.0,5.0,0.0675,0.1056,0.016317,1.2571,1.5806,-0.3437,0.8214,False,False
2007-07-19,109.4419,109.3502,107.38,1.8018,1.1797,1.5273,2.0,6.0,0.143,0.1056,0.004404,0.0634,0.4306,-0.3674,0.5396,False,False
2007-07-20,109.2233,108.2431,107.4336,0.7479,1.1698,0.6393,1.0,1.0,0.4772,0.4502,-0.008718,-1.1969,-0.8729,-0.3345,-0.723,False,True
2007-07-23,108.7227,108.5746,107.5542,0.9398,1.1589,0.811,1.0,2.0,0.5391,0.4502,-0.005554,-0.9355,-0.5533,-0.3874,-0.5882,False,False
2007-07-24,107.9752,106.6918,107.606,-0.8569,1.1564,-0.741,-1.0,1.0,0.3931,0.5518,-0.022294,-2.6214,-2.2998,-0.3814,-0.8578,False,False
2007-07-25,107.1995,106.9104,107.7231,-0.7602,1.1597,-0.6555,-1.0,2.0,0.4403,0.5518,-0.018515,-2.3077,-1.9008,-0.4505,-0.8084,False,False
2007-07-26,105.909,104.3788,107.6392,-3.1236,1.1822,-2.6422,-3.0,1.0,0.98,0.98,-0.045463,-4.9253,-4.9116,-0.2483,-0.9519,False,False
2007-07-27,104.5129,102.3268,107.4534,-5.01,1.2298,-4.0737,-3.0,2.0,0.98,0.98,-0.054658,-5.7578,-6.0714,-0.0193,-0.9968,False,False
2007-07-30,102.905,103.9275,107.3458,-3.2891,1.2557,-2.6193,-3.0,3.0,0.98,0.98,-0.042801,-4.2289,-4.6185,0.2005,-0.9584,False,False
2007-07-31,104.5974,102.7569,107.1318,-4.2575,1.2944,-3.2892,-3.0,4.0,0.98,0.98,-0.03688,-3.4006,-3.9923,0.4615,-0.8964,False,False
2007-08-01,102.3761,103.2576,106.9234,-3.5502,1.3219,-2.6856,-3.0,5.0,0.98,0.98,-0.034167,-2.79,-3.6631,0.7744,-0.8255,False,False
2007-08-02,103.4903,104.0827,106.7619,-2.5741,1.3379,-1.924,-2.0,1.0,0.5738,0.7771,-0.002837,0.5494,-0.2918,0.8428,-0.2572,False,False
2007-08-03,103.857,101.403,106.4383,-4.9656,1.3833,-3.5897,-3.0,1.0,0.98,0.98,-0.009028,0.0444,-0.9562,1.001,-0.4886,False,False
2007-08-06,101.6922,103.1025,106.1953,-2.9998,1.4016,-2.1403,-3.0,2.0,0.98,0.98,-0.007939,0.2893,-0.8242,1.1159,-0.4248,False,False
2007-08-07,102.9121,104.2025,106.0843,-1.8058,1.41,-1.2808,-2.0,1.0,0.8278,0.7749,0.014068,2.4517,1.4124,1.0053,0.5842,False,False
2007-08-08,104.6539,105.6552,106.0081,-0.334,1.4101,-0.2369,-1.0,1.0,0.6711,0.5518,0.02322,3.2162,2.2769,0.8663,0.7244,False,False
2007-08-09,103.9628,102.5243,105.6908,-3.0886,1.4275,-2.1636,-3.0,1.0,0.98,0.98,-0.014973,-0.5144,-1.567,1.0448,-0.6,False,False
2007-08-10,101.8191,102.0447,105.3333,-3.2227,1.4465,-2.2279,-3.0,2.0,0.98,0.98,0.006328,1.7429,0.6491,1.0829,0.3748,False,False
2007-08-13,103.307,102.4114,104.9948,-2.5226,1.4591,-1.7289,-2.0,1.0,0.659,0.7756,-0.006703,0.4772,-0.6918,1.1723,-0.3711,False,False
2007-08-14,102.7429,100.846,104.5809,-3.7036,1.4836,-2.4964,-3.0,1.0,0.98,0.98,-0.032212,-1.8977,-3.4517,1.4908,-0.6984,False,False
2007-08-15,100.6415,99.4568,104.1073,-4.676,1.5196,-3.0772,-3.0,2.0,0.98,0.98,-0.058667,-4.342,-6.5237,1.9112,-0.7734,False,False
2007-08-16,98.5753,100.2042,103.65,-3.4388,1.54,-2.233,-3.0,3.0,0.98,0.98,-0.022629,-0.3502,-2.395,2.0366,-0.5404,False,False
2007-08-17,102.6018,102.0447,103.3401,-1.2694,1.5441,-0.8221,-1.0,1.0,0.3502,0.5518,0.0,1.9532,0.0,1.9532,0.0,False,False
2007-08-20,102.3691,101.9954,103.0112,-0.9959,1.5469,-0.6438,-1.0,2.0,0.4469,0.5518,-0.004062,1.5266,-0.412,1.9448,-0.1748,False,False
2007-08-21,101.9672,102.1999,102.7866,-0.5741,1.5478,-0.3709,-1.0,3.0,0.6002,0.5518,0.013426,3.1295,1.3324,1.7557,0.4315,False,False
2007-08-22,102.9614,103.4128,102.6117,0.7746,1.5456,0.5012,1.0,1.0,0.4237,0.4462,0.039776,5.4506,3.7958,1.4463,0.7241,True,False
2007-08-23,103.8993,103.321,102.5588,0.7377,1.543,0.4781,1.0,2.0,0.4156,0.4462,0.031105,4.1766,2.9944,1.0562,0.7393,False,False
2007-08-24,103.2928,104.5974,102.6723,1.8405,1.5418,1.1937,2.0,1.0,0.0453,0.1056,0.025015,3.1099,2.3956,0.6384,0.7896,False,False
2007-08-27,104.2589,103.6243,102.6572,0.9333,1.5405,0.6058,1.0,1.0,0.4606,0.4462,0.01597,1.9292,1.5573,0.3416,0.8201,False,True
